"Transcript_ID" "Gene_Name" "Description"
"ENST00000402458" "SNU13" "protein_coding"
"ENST00000469028" "SNU13" "protein_coding"
"ENST00000649722" "SNU13" "nonsense_mediated_decay"
"ENST00000488571" "SNU13" "lncRNA"
"ENST00000469522" "SNU13" "protein_coding"
"ENST00000422252" "SMDT1" "nonsense_mediated_decay"
"ENST00000484235" "SMDT1" "retained_intron"
"ENST00000331479" "SMDT1" "protein_coding"
"ENST00000476901" "TRMU" "lncRNA"
"ENST00000486620" "TRMU" "lncRNA"
"ENST00000441818" "TRMU" "nonsense_mediated_decay"
"ENST00000456595" "TRMU" "nonsense_mediated_decay"
"ENST00000381021" "TRMU" "nonsense_mediated_decay"
"ENST00000453630" "TRMU" "nonsense_mediated_decay"
"ENST00000457572" "TRMU" "nonsense_mediated_decay"
"ENST00000493556" "TRMU" "retained_intron"
"ENST00000645026" "TRMU" "retained_intron"
"ENST00000645190" "TRMU" "protein_coding"
"ENST00000647301" "TRMU" "nonsense_mediated_decay"
"ENST00000642562" "TRMU" "protein_coding"
"ENST00000381019" "TRMU" "protein_coding"
"ENST00000642923" "TRMU" "protein_coding"
"ENST00000496831" "TRMU" "lncRNA"
"ENST00000465378" "TRMU" "retained_intron"
"ENST00000644006" "TRMU" "nonsense_mediated_decay"
"ENST00000485175" "TRMU" "lncRNA"
"ENST00000643137" "TRMU" "protein_coding"
"ENST00000463785" "TRMU" "lncRNA"
"ENST00000479648" "TRMU" "retained_intron"
"ENST00000491612" "TRMU" "retained_intron"
"ENST00000485559" "TRMU" "retained_intron"
"ENST00000470831" "TRMU" "retained_intron"
"ENST00000413817" "DENND6B" "protein_coding"
"ENST00000495607" "DENND6B" "retained_intron"
"ENST00000471942" "DENND6B" "retained_intron"
"ENST00000433760" "DENND6B" "protein_coding"
"ENST00000460087" "DENND6B" "retained_intron"
"ENST00000421085" "CLCN4" "protein_coding"
"ENST00000380833" "CLCN4" "protein_coding"
"ENST00000380829" "CLCN4" "protein_coding"
"ENST00000454850" "CLCN4" "protein_coding"
"ENST00000372656" "TCEAL9" "protein_coding"
"ENST00000372661" "TCEAL9" "protein_coding"
"ENST00000646896" "TCEAL9" "protein_coding"
"ENST00000361298" "BEX3" "protein_coding"
"ENST00000372645" "BEX3" "protein_coding"
"ENST00000372635" "BEX3" "protein_coding"
"ENST00000372634" "BEX3" "protein_coding"
"ENST00000371130" "TENM1" "protein_coding"
"ENST00000422452" "TENM1" "protein_coding"
"ENST00000461429" "TENM1" "lncRNA"
"ENST00000639893" "INTS6L" "protein_coding"
"ENST00000370752" "INTS6L" "protein_coding"
"ENST00000481908" "INTS6L" "lncRNA"
"ENST00000493637" "INTS6L" "retained_intron"
"ENST00000494957" "INTS6L" "lncRNA"
"ENST00000481429" "INTS6L" "lncRNA"
"ENST00000369660" "UBL4A" "protein_coding"
"ENST00000421431" "UBL4A" "lncRNA"
"ENST00000369653" "UBL4A" "protein_coding"
"ENST00000477777" "UBL4A" "lncRNA"
"ENST00000417913" "UBL4A" "nonsense_mediated_decay"
"ENST00000630530" "UBL4A" "protein_coding"
"ENST00000481237" "UBL4A" "retained_intron"
